Slime ID,Wave Number,Fitness Pool,Min Path Distance To Sheep,Total Path Distance,Sheep Distance Fitness,Alive Time Fitness,Percentage Of Path Completed Fitness,Average Lifetime Fitness,Parent One,Parent Two,Main Type,Secondary Type,Main Resistance Gene,Main Resistance Trait,Secondary Resistance Gene,Secondary Resistance Trait,Tower Attraction Gene,Tower Attraction Trait,Slime Optimal Distance Gene,Slime Optimal Distance Trait,Speed Gene,Speed Trait,Turn Rate Gene,Turn Rate Trait,Time Alive After Increased Alignment Strength,Offspring Count
113,0,1,13.63128,13.74358,3417.337,11.48386,0.8171201,11.48386,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,3.029611,3.922567,-3.876482,0.07116192,2.276475,3.315537,1.61549,0.4201947,0,0
114,0,0,6.736726,6.791049,6462.682,17.13373,0.7999122,17.13373,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.397519,2.888216,1.14503,0.8110071,0.0345063,2.441339,-0.8295368,0.2882698,0,4
115,0,1,15.60691,15.73405,3010.795,12.25257,0.8080781,12.25257,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.58426,3.562764,0.8237033,0.6990508,1.556756,2.997713,0.2518817,0.3393517,0,3
116,0,0,17.89841,18.0422,2645.725,12.31778,0.7969439,12.31778,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,3.132634,4.016,1.94587,1.163904,0.6030859,2.631562,0.2376296,0.3386073,0,1
117,0,1,18.23659,18.38385,2599.214,15.48325,0.8010566,15.48325,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.1244,3.257907,-0.003821586,0.4733963,-2.428955,1.824088,3.72069,0.5853283,0,1
118,0,0,10.6805,10.76873,4280.637,17.71508,0.8192599,17.71508,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.960802,3.163707,-0.7952311,0.3237008,-2.401568,1.829358,1.484497,0.4115704,0,3
119,0,1,13.52367,13.6324,3442.656,9.595677,0.7975698,9.595677,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.008732,2.27349,1.418699,0.9190027,3.4795,3.929657,0.5786554,0.3569704,0,0
120,0,0,12.17538,12.27768,3794.957,16.77615,0.8332133,16.77615,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.312694,2.235292,3.52605,2.24963,-1.153821,2.105003,-2.205104,0.2374476,0,3
121,0,1,16.91767,17.05923,2790.542,11.74081,0.8298516,11.74081,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.369534,3.412663,0.4582062,0.5891727,1.962241,3.172262,2.12493,0.4555471,0,0
122,0,0,16.88765,17.02718,2795.225,14.23159,0.8194923,14.23159,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.093652,2.766859,2.107962,1.249881,-0.5527676,2.265278,-2.677746,0.2231221,0,2
123,0,1,18.61514,18.76812,2549.052,14.39829,0.8151174,14.39829,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.552491,2.208929,0.8099354,0.6945883,-0.4323827,2.29975,-2.247066,0.2361159,0,2
124,0,0,8.056321,8.126314,5521.006,15.27616,0.861311,15.27616,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.945066,3.155008,0.5570924,0.6171924,-1.253919,2.080153,0.1895633,0.3361114,0,4
125,0,1,20.03122,20.20395,2377.418,12.48625,0.8549094,12.48625,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.255318,2.829279,-2.733054,0.1253611,1.004884,2.778415,2.109076,0.454403,0,0
126,0,0,18.36141,18.52017,2582.456,13.12936,0.8571982,13.12936,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.655694,2.198505,-1.969859,0.1825434,-0.4286275,2.300838,-1.583353,0.2586322,0,1
127,0,1,19.75266,19.92268,2409.33,12.13541,0.8534253,12.13541,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.927586,2.173448,0.8884134,0.7203825,1.510645,2.978591,-0.8438617,0.2876632,0,0
128,0,0,12.7116,12.81979,3646.548,17.17248,0.8439541,17.17248,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.940902,2.063665,-1.858536,0.1927907,-0.9254303,2.163636,-2.086768,0.2412677,0,2
129,0,1,13.66156,13.77582,3410.279,14.77863,0.8294642,14.77863,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.147499,2.787127,-0.9239316,0.3041402,-0.9847909,2.148135,1.487155,0.4117436,0,2
130,0,0,16.66976,16.81127,2829.694,11.86624,0.8417964,11.86624,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.579142,2.206186,-2.156374,0.1665603,0.7850093,2.696746,-6.071126,0.15474,0,0
131,0,1,12.49013,12.59562,3706.414,17.03363,0.8375287,17.03363,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.401446,3.434082,0.7372092,0.67145,-0.5612418,2.262882,-0.1264671,0.320254,0,2
132,0,0,8.600827,8.672772,5207.885,16.6426,0.8295536,16.6426,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-5.494949,2.029312,2.272448,1.342636,-0.3061404,2.336782,1.623955,0.4207586,0,3
133,0,1,9.310355,9.388325,4849.494,16.84978,0.8304954,16.84978,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.3266526,2.527749,-2.328607,0.1530272,-0.749662,2.210635,1.508268,0.4131215,0,3
134,0,0,14.24954,14.36838,3278.787,13.71816,0.8270681,13.71816,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.8877288,2.693913,0.06354295,0.4888202,0.3783726,2.553973,-0.9663438,0.2825477,0,1
135,0,1,4.265887,4.301738,9495.076,13.64887,0.8333981,13.64887,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.625086,2.074523,-0.3729733,0.3967743,2.664543,3.50225,2.613289,0.4921867,0,5
136,0,0,15.39563,15.52542,3049.593,15.60641,0.8360088,15.60641,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.790586,2.185654,1.433503,0.9251986,-0.9494709,2.157336,-0.484885,0.3033974,0,4
137,0,1,8.6829,8.75596,5163.742,18.54974,0.8344054,18.54974,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.562536,2.126506,0.1523567,0.5098847,-3.036095,1.714949,1.742494,0.4287372,0,7
138,0,0,7.916131,7.982516,5607.814,18.80253,0.8316398,18.80253,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.6805362,2.321634,-2.608375,0.1333173,-1.531763,2.013794,-2.787697,0.2199947,0,5
139,0,1,15.82018,15.95358,2972.619,17.35814,0.8361697,17.35814,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.4050045,2.548372,-0.2149394,0.428002,-1.871573,1.937678,1.608149,0.4197064,0,4
140,0,0,5.234942,5.278665,8019.32,8.649714,0.828284,8.649714,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.09646432,2.428845,2.698269,1.60992,4.821624,4.734198,0.4135991,0.3479381,0,3
141,0,1,13.60798,13.72191,3422.787,13.37984,0.8302927,13.37984,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.652555,2.326106,-1.107494,0.2782105,1.707907,3.06143,1.338651,0.402189,0,0
142,0,0,10.02849,10.11187,4533.714,14.18602,0.8246481,14.18602,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.2766891,2.392471,-1.411532,0.2399164,0.5002282,2.59565,2.42538,0.4777673,0,1
143,0,1,7.887459,7.953095,5625.905,17.05986,0.8252919,17.05986,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.7628907,2.308819,1.571582,0.9848175,-0.6547553,2.236708,-1.533895,0.2604391,0,5
144,0,0,14.92858,15.05282,3139.012,17.00126,0.8253932,17.00126,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.370715,2.876807,0.6712082,0.6510726,-1.620777,1.99333,-0.1613347,0.3185622,0,3
145,0,1,11.36154,11.45714,4044.805,14.29535,0.8344352,14.29535,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.487863,2.215731,1.32778,0.8817617,0.3762497,2.553255,-4.448225,0.1809641,0,3
146,0,0,12.49059,12.59542,3706.288,13.39579,0.8322656,13.39579,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.477963,3.486684,1.824553,1.102958,1.250931,2.873627,1.602631,0.4193398,0,1
147,0,1,12.76597,12.8723,3632.144,28.189,0.8259952,28.189,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.439002,2.557564,0.05546452,0.4869457,-5.239302,1.422828,-0.6941037,0.2940911,0,5
148,0,0,17.16862,17.31968,2751.997,17.78411,0.8721709,17.78411,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.04594163,2.459912,3.076535,1.882025,-2.766342,1.761661,1.011598,0.3819852,0,2
149,0,1,13.03876,13.15305,3561.568,17.66984,0.8689284,17.66984,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.9309545,2.284212,-0.1818011,0.4348416,-2.024363,1.905188,-1.141117,0.275464,0,1
150,0,0,5.897742,5.94924,7248.749,12.29232,0.8656323,12.29232,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.9421759,2.28264,-0.964636,0.2981955,4.582374,4.582112,0.6604629,0.3615491,0,3
151,0,1,14.16598,14.28894,3296.854,13.77998,0.8605778,13.77998,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,3.066335,3.955408,-3.273383,0.09596714,-1.28563,2.072385,0.6159293,0.3590482,0,2
152,0,0,17.31251,17.46397,2730.374,14.94872,0.8672774,14.94872,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.2505636,2.39755,-0.9113147,0.306006,-0.06181908,2.411077,-1.767498,0.2520661,0,2
153,0,1,7.429595,7.494497,5931.483,10.13612,0.8659959,10.13612,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.9842827,2.276817,0.7187306,0.6656859,4.736269,4.679532,2.036894,0.4492299,0,6
154,0,0,22.65431,22.85359,2113.779,15.22136,0.8719504,15.22136,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.649382,2.199127,1.048988,0.7759326,-1.593121,1.999647,-2.491897,0.2285814,0,0
155,0,1,6.806704,6.867116,6404.752,13.22568,0.8797348,13.22568,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.144446,2.482682,1.803755,1.092794,2.870437,3.605723,-0.6087607,0.2978408,0,4
156,0,0,19.5653,19.73923,2431.28,11.71058,0.8811593,11.71058,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.54415,3.533639,0.7091963,0.6627298,1.147168,2.832977,-0.2944907,0.3122055,0,0
157,0,1,20.6567,20.8399,2308.755,13.90716,0.8790791,13.90716,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.109837,2.260149,-2.339383,0.1522175,-0.5929654,2.253948,1.153397,0.3906045,0,0
158,0,0,22.37622,22.56119,2138.926,13.24911,0.8198261,13.24911,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.472163,2.132323,-1.103454,0.2787574,-0.7920986,2.199136,1.665506,0.4235375,0,0
159,0,1,22.69815,22.88767,2109.869,13.31773,0.8280158,13.31773,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.8306841,2.674927,-0.410065,0.3897678,-0.1635505,2.379717,0.06491698,0.3297432,0,0
160,0,0,14.34187,14.44504,3259.056,16.87,0.7142603,16.87,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.24515,2.243295,-2.271205,0.1574128,-0.8591766,2.181158,-2.557745,0.2266219,0,4
161,0,1,15.57872,15.69096,3015.914,17.25661,0.7153034,17.25661,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.082168,2.762602,-2.113981,0.1700678,-1.176946,2.099217,1.979867,0.4451845,0,4
162,0,0,9.953242,10.02474,4564.858,19.88543,0.713253,19.88543,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.829319,3.0929,-0.6782211,0.3425357,-0.0886506,2.402747,-0.4916707,0.3030895,0,5
163,0,1,13.16815,13.24829,3529.043,16.82397,0.6049216,16.82397,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.111153,2.77339,4.069104,2.757888,-1.053747,2.130361,0.1214874,0.3326148,0,3
164,0,0,8.32941,8.380663,5359.396,18.65688,0.6115615,18.65688,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.1758401,2.412434,2.653723,1.580062,2.545583,3.443862,0.1121837,0.3321404,0,2
165,0,1,11.18806,11.27204,4102.375,19.20578,0.7449925,19.20578,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.971039,2.103231,-0.3873672,0.3940412,-1.689597,1.977766,3.16057,0.5364798,0,4
166,0,0,11.40634,11.49211,4030.198,11.44876,0.7463098,11.44876,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.278984,2.239253,-0.8806058,0.3105937,1.631841,3.029165,-1.414526,0.2648773,0,3
167,0,1,11.42463,11.51068,4024.264,19.0679,0.7475853,19.0679,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.370192,2.084618,-0.1274693,0.4462821,-1.472237,2.027692,0.738397,0.3659747,0,2
168,0,0,10.67257,10.76482,4283.546,19.83837,0.8569062,19.83837,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.5049589,2.575828,-0.1675898,0.4378068,-2.355469,1.8383,0.9570847,0.3787283,0,3
169,0,1,14.12969,14.25151,3304.761,13.40873,0.8548319,13.40873,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.04575399,2.459869,-0.1654475,0.4382554,1.224584,2.863236,1.237844,0.3958395,0,0
170,0,0,8.359674,8.431384,5342.066,14.7201,0.8505106,14.7201,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.36811,2.228921,0.438702,0.5837888,0.5317837,2.606596,2.223853,0.4627499,0,1
171,0,1,10.03902,10.12471,4529.389,17.40655,0.8463502,17.40655,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.461638,2.916093,0.1669268,0.5134214,-0.8406872,2.18609,-1.295525,0.2694122,0,3
172,0,0,12.89363,13.00487,3598.771,13.27329,0.8553445,13.27329,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.056379,2.753126,-2.404292,0.1474283,1.389586,2.929089,2.823765,0.5088166,0,2
173,0,1,16.14977,16.28916,2915.49,12.45506,0.85572,12.45506,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.245069,3.331971,-0.7807138,0.325982,1.958758,3.170714,-3.775941,0.195041,0,0
174,0,0,10.28199,10.3705,4431.842,14.59092,0.8534551,14.59092,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.160519,2.792105,-0.8891706,0.3093075,0.3321057,2.538393,0.8207049,0.3707165,0,2
175,0,1,8.617546,8.692482,5198.832,17.57261,0.8620799,17.57261,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.168903,2.252654,0.6463506,0.6435482,-0.2847019,2.343162,4.25207,0.6348696,0,2
176,0,0,15.57159,15.70633,3017.213,11.18834,0.8579075,11.18834,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,4.837948,6.266256,1.567613,0.9830569,2.08209,3.226076,1.702229,0.4260095,0,3
177,0,1,17.12623,17.25842,2758.433,22.16011,0.7659554,22.16011,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.691862,3.643467,8.372118,7.660355,-1.223115,2.087746,4.554604,0.6644095,0,3
178,0,0,10.70914,10.79069,4270.168,18.28854,0.7557631,18.28854,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.19307,2.24965,4.671554,3.397916,-1.061861,2.128285,-0.1993248,0.316732,0,3
179,0,1,7.802104,7.861794,5680.46,15.59903,0.7592499,15.59903,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.2256628,2.40245,2.526244,1.497099,0.4775488,2.587822,-1.151253,0.2750609,0,4
180,0,0,6.839787,6.895694,6377.725,21.94926,0.8107603,21.94926,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.6834638,2.628234,3.753709,2.454283,0.2868897,2.523296,3.791949,0.5917937,0,10
181,0,1,17.08524,17.22636,2764.686,20.5164,0.8192301,20.5164,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.2227468,2.403028,-0.7222842,0.3353219,-2.512647,1.808174,0.2667935,0.3401326,0,4
182,0,0,9.341503,9.417686,4834.887,15.47642,0.8089364,15.47642,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.8647325,2.686198,-1.650105,0.2135146,0.4968234,2.594473,-0.4833942,0.3034651,0,5
183,0,1,10.68523,10.77325,4278.904,13.9758,0.8170307,13.9758,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,3.90446,4.856948,-2.196182,0.1633314,0.6363487,2.643321,2.403856,0.4761414,0,1
184,0,0,11.68612,11.78036,3941.317,14.27174,0.8000195,14.27174,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.0658369,2.464424,-1.850193,0.193581,-0.5213396,2.274199,-1.853654,0.24908,0,1
185,0,1,10.18821,10.27192,4468.99,12.21479,0.8149803,12.21479,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,3.725244,4.637916,-1.15761,0.2715127,2.100198,3.234296,2.279488,0.4668496,0,4
186,0,0,16.88269,17.02139,2796,15.90479,0.8148611,15.90479,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.562452,2.961633,-0.5570797,0.3631478,1.047519,2.794622,2.94094,0.518294,0,0
187,0,1,18.71908,18.87382,2535.616,19.95543,0.8198738,19.95543,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.500889,2.933572,-0.3246082,0.4060919,-1.425387,2.038751,0.6253048,0.359573,0,3
188,0,0,18.89093,19.03743,2513.709,14.73517,0.7695675,14.73517,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.099418,2.159259,1.642471,1.016737,-1.158251,2.103893,4.315572,0.6409916,0,0
189,0,1,19.24046,19.38713,2470.3,18.6722,0.7565439,18.6722,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.523399,2.347558,-3.141168,0.1024585,-4.026832,1.565485,-2.671593,0.2232994,0,2
190,0,0,13.06753,13.16738,3554.285,14.73517,0.7583618,14.73517,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.483695,2.925876,-1.799494,0.1984523,-0.6903589,2.226869,-2.370124,0.2322793,0,3
191,0,1,4.88804,4.925425,8491.79,18.19849,0.7590115,18.19849,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.6444196,2.616388,1.280132,0.8627939,1.751584,3.080139,3.07645,0.5294497,0,4
192,0,0,8.55071,8.616974,5235.213,11.09206,0.7689953,11.09206,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.836435,3.096625,-2.100945,0.1711609,3.079577,3.713955,-2.419489,0.2307685,0,0
193,0,1,10.45742,10.53814,4363.985,13.1447,0.7659674,13.1447,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.571313,2.206988,-3.76332,0.07527321,1.121924,2.823197,0.6152107,0.359008,0,2
194,0,0,9.348574,9.420231,4831.583,12.04747,0.7606745,12.04747,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,3.769798,4.690943,-1.958734,0.183543,1.37366,2.922652,2.279151,0.4668247,0,4
195,0,1,15.63952,15.76201,3004.894,16.13305,0.7771373,16.13305,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.7390292,2.312479,-2.619247,0.132604,-0.4202798,2.30326,1.774485,0.4309171,0,0
196,0,0,9.643719,9.71811,4697.606,22.51037,0.7654965,22.51037,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.700637,3.650216,2.46138,1.456282,-2.401012,1.829466,-0.8834569,0.2859957,0,3
197,0,1,14.97789,15.09149,3129.324,16.5404,0.7527351,16.5404,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.4012029,2.547354,1.777731,1.080193,-2.297686,1.849635,3.552567,0.5702968,0,2
198,0,0,9.152559,9.222338,4924.867,11.32642,0.7566214,11.32642,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.033015,2.74464,-0.2915192,0.4125869,4.405067,4.471731,4.166124,0.6266512,0,0
199,0,1,16.31974,16.44403,2886.88,15.13574,0.7558405,15.13574,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.431805,2.135005,0.9623104,0.7454761,0.2812973,2.521438,1.283932,0.3987288,0,2
200,0,0,15.74457,15.86572,2986.044,22.10544,0.7636309,22.10544,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,4.36865,5.498842,1.341276,0.8872025,-1.836764,1.945228,4.094689,0.61988,0,6
201,0,1,14.85038,14.96496,3154.499,22.26474,0.7656932,22.26474,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.8952277,2.696447,0.5052505,0.6023509,-1.780965,1.957447,0.9549248,0.3785999,0,2
202,0,0,17.68183,17.81765,2676.397,15.15692,0.7622838,15.15692,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,3.646761,4.546746,-2.635725,0.1315304,-0.7904624,2.199578,-1.912279,0.2470789,0,0
203,0,1,13.05671,13.15811,3557.021,18.92062,0.7706761,18.92062,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.4666876,2.56516,3.25524,2.022356,-0.7714674,2.204715,0.9340118,0.3773592,0,4
204,0,0,6.270491,6.318735,6877.115,17.36533,0.7635057,17.36533,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.219435,2.403685,-1.125853,0.2757384,-1.936391,1.923766,-0.413545,0.3066595,0,5
205,0,1,6.948995,7.002624,6290.103,17.52411,0.7658422,17.52411,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.524521,2.128921,0.2014698,0.5218991,-2.235038,1.862083,2.06433,0.4511892,0,5
206,0,0,8.413981,8.479495,5311.249,16.55506,0.7726073,16.55506,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.293958,2.144583,-1.379072,0.2437463,-0.917444,2.165736,1.129,0.3891063,0,2
207,0,1,10.5915,10.67345,4313.505,16.83196,0.7678211,16.83196,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.919864,2.174114,0.8697721,0.7141765,1.099951,2.81472,-1.127503,0.2760068,0,2
208,0,0,11.55498,11.64336,3982.484,15.47452,0.7590711,15.47452,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.066521,2.161883,1.028552,0.7686505,-0.9808424,2.149161,0.6822411,0.3627796,0,5
209,0,1,7.643899,7.702703,5784.426,15.22211,0.7634103,15.22211,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.265452,2.146646,-1.057861,0.2850019,0.4054975,2.563169,-1.365391,0.2667364,0,1
210,0,0,5.408917,5.450857,7801.63,14.59112,0.7694125,14.59112,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.8309256,2.298614,-2.852438,0.1181828,1.004178,2.778148,-1.473399,0.2626747,0,3
211,0,1,7.077658,7.132171,6189.913,13.37708,0.7643342,13.37708,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.662188,2.197866,-2.508792,0.1400281,0.9557171,2.759876,-0.7144934,0.2932045,0,3
212,0,0,9.979018,10.05677,4554.141,9.403659,0.773114,9.403659,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.457901,2.080999,-1.01007,0.2916931,4.83554,4.743152,3.594451,0.5740122,0,1
213,0,1,16.03256,16.15631,2935.554,18.25216,0.7659853,18.25216,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.803262,3.079365,2.334108,1.378877,-1.155213,2.104655,3.216822,0.541226,0,1
214,0,0,19.02448,19.17082,2496.944,23.29478,0.7633507,23.29478,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.9100149,2.287169,4.595386,3.313009,-4.187154,1.544276,-0.5223511,0.3017025,0,5
215,0,1,14.88607,14.99998,3147.412,16.69371,0.7594049,16.69371,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.330634,2.860008,0.7265075,0.6681062,0.1356398,2.473714,-0.7786704,0.2904377,0,1
216,0,0,9.530931,9.604157,4747.918,12.70397,0.7624388,12.70397,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.1689464,2.488515,1.625764,1.009133,0.9417294,2.754631,0.6223285,0.3594063,0,3
217,0,1,12.60814,12.70474,3674.271,13.18707,0.7603407,13.18707,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-5.050037,2.036604,-4.172834,0.06142164,0.5295837,2.605831,-0.05634875,0.3236904,0,2
218,0,0,15.11088,15.22874,3103.493,16.49019,0.7739246,16.49019,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.152878,2.254666,-2.816637,0.1202917,-1.621637,1.993134,-0.5935411,0.2985162,0,0
219,0,1,11.62065,11.71068,3961.761,14.40308,0.7688165,14.40308,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.133893,2.781957,0.2377317,0.5309408,0.3422112,2.541785,2.543889,0.4868143,0,3
220,0,0,12.99273,13.09235,3573.285,14.24329,0.7609367,14.24329,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-4.298707,2.053258,-1.405071,0.240674,1.50311,2.975481,0.4030147,0.3473682,0,1
221,0,1,9.956247,10.03244,4563.606,14.15252,0.7594228,14.15252,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.367336,2.084738,-2.21468,0.1618521,1.173325,2.843155,-0.04307706,0.324346,0,4
222,0,0,22.01946,22.19119,2172.075,19.63265,0.773865,19.63265,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.073426,2.0981,1.183299,0.8253815,-3.199921,1.687903,1.508328,0.4131254,0,1
223,0,1,13.20727,13.30837,3519.324,12.16795,0.7596493,12.16795,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.656881,2.120705,2.206982,1.305041,1.770837,3.088429,-0.2825457,0.3127691,0,2
224,0,0,7.834043,7.894339,5659.923,11.09379,0.7637918,11.09379,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.2681954,2.512859,1.058425,0.7793161,3.655831,4.028371,-1.523139,0.2608345,0,3
225,0,1,18.75533,18.89972,2530.962,12.5996,0.7639468,12.5996,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.361001,2.229729,-2.087639,0.1722837,0.7515405,2.684593,-2.011052,0.243763,0,0
226,0,0,13.98691,14.09484,3336.245,13.23687,0.7657528,13.23687,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.1036,3.245542,-1.189774,0.267297,1.584451,3.009268,0.1921241,0.3362437,0,1
227,0,1,22.06696,22.23914,2167.603,18.01683,0.7742405,18.01683,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.7331417,2.643627,0.9607786,0.7449479,-2.617126,1.788707,-1.904979,0.2473267,0,1
228,0,0,16.51741,16.64823,2854.303,13.39221,0.7857621,13.39221,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.272719,2.513997,3.14383,1.933972,1.115946,2.820888,0.1173636,0.3324044,0,0
