Slime ID, Wave Number, Fitness Pool, Min Path Distance To Sheep, Total Path Distance,Sheep Distance Fitness, Alive Time Fitness, Percentage Of Path Completed Fitness, Average Lifetime Fitness,Parent One, Parent Two, Main Type, Secondary Type,Main Resistance Gene, Main Resistance Trait, Secondary Resistance Gene, Secondary Resistance Trait, Tower Attraction Gene, Tower Attraction Trait, Slime Optimal Distance Gene, Slime Optimal Distance Trait, Speed Gene, Speed Trait, Turn Rate Gene, Turn Rate Trait, Time Alive After Increased Alignment Strength,
113, 7, 0, 109.9797, 109.9797, 450.5327, 3.402823E+38, 0, 10.48324, 166,206,Basic,Basic,0.55,0.55,0.35,0.35,-0.6176588,2.33177,4.217947,2.908981,9.579832,8.169708,0.05302628,0.3291435,0,
114, 7, 0, 111.0602, 111.0602, 446.1886, 3.402823E+38, 0, 8.73001, 23,0,Fire,Basic,0.55,0.55,0.35,0.35,-1.125004,2.258203,-3.49545,0.08596859,11.4592,9.443951,-2.3565,0.2326991,0,
115, 7, 0, 90.95502, 90.95502, 543.7441, 3.402823E+38, 0, 47.56768, 83,28,Basic,Shock,0.55,0.55,0.35,0.35,0.03690678,2.457877,-0.2613901,0.4185872,4.449233,4.499037,-0.922251,0.2843747,0,
116, 7, 0, 109.6126, 109.6126, 452.028, 3.402823E+38, 0, 45.45679, 58,11,Fire,Basic,0.55,0.55,0.35,0.35,-4.421999,2.05008,-3.925223,0.06946052,3.325773,3.845391,-0.4481978,0.3050693,0,
117, 7, 0, 112.9007, 112.9007, 438.979, 3.402823E+38, 0, 10.15479, 129,173,Basic,Basic,0.55,0.55,0.35,0.35,0.5473051,2.58786,1.035277,0.7710401,9.027442,7.766373,5.296272,0.7406227,0,
118, 7, 0, 129.1711, 129.1711, 384.1098, 3.402823E+38, 0, 17.52603, 37,6,Shock,Basic,0.55,0.55,0.35,0.35,3.937979,4.899632,0.8738623,0.715534,1.970024,3.175726,-2.191718,0.2378748,0,
119, 7, 0, 114.9776, 114.9776, 431.1177, 3.402823E+38, 0, 17.66322, 63,54,Acid,Basic,0.55,0.55,0.35,0.35,-2.780481,2.113504,-2.685143,0.1283614,3.631276,4.014493,2.666203,0.4963199,0,
120, 7, 0, 131.4457, 131.4457, 377.5133, 3.402823E+38, 0, 27.19626, 28,32,Fire,Basic,0.55,0.55,0.35,0.35,0.03690678,2.457877,1.897154,1.139087,6.382564,5.803185,-2.293874,0.2346446,0,
121, 7, 0, 128.2656, 128.2656, 386.8006, 3.402823E+38, 0, 33.91386, 22,42,Shock,Basic,0.55,0.55,0.35,0.35,2.983281,3.881856,-0.2613901,0.4185872,4.722796,4.670945,0.7146735,0.3646209,0,
122, 7, 0, 127.877, 127.877, 387.9667, 3.402823E+38, 0, 21.14728, 296,65,Basic,Basic,0.55,0.55,0.35,0.35,-2.021016,2.165584,0.8738623,0.715534,9.027442,7.766373,5.052363,0.7149927,0,
123, 7, 0, 124.2528, 124.2528, 399.1926, 3.402823E+38, 0, 8.902177, 38,66,Fire,Basic,0.55,0.55,0.35,0.35,3.568534,4.458663,0.7043829,0.6612421,9.027442,7.766373,3.688813,0.5824541,0,
124, 7, 0, 136.317, 136.317, 364.1209, 3.402823E+38, 0, 51.15327, 54,114,Basic,Basic,0.55,0.55,0.35,0.35,7.163057,11.92207,-3.074293,0.1059055,1.981637,3.180902,2.540604,0.4865613,0,
125, 7, 0, 114.6265, 114.6265, 432.4268, 3.402823E+38, 0, 41.40373, 22,261,Shock,Basic,0.55,0.55,0.35,0.35,0.05655783,2.462314,1.142991,0.8102476,3.724123,4.06719,0.7146735,0.3646209,0,
126, 7, 0, 130.1589, 130.1589, 381.2169, 3.402823E+38, 0, 55.58551, 8,57,Acid,Basic,0.55,0.55,0.35,0.35,1.336779,2.862563,-3.074293,0.1059055,-0.1671611,2.378615,0.3345323,0.3437078,0,
127, 7, 0, 114.8965, 114.8965, 431.4194, 3.402823E+38, 0, 37.42998, 40,69,Acid,Basic,0.55,0.55,0.35,0.35,-0.9105096,2.287099,2.319805,1.370397,4.449233,4.499037,0.3992449,0.3471655,0,
128, 7, 0, 113.027, 113.027, 438.4927, 3.402823E+38, 0, 35.81149, 58,42,Fire,Blaster,0.55,0.55,0.35,0.35,2.983281,3.881856,0.8738623,0.715534,4.722796,4.670945,-0.6889914,0.2943139,0,
129, 7, 0, 126.5116, 126.5116, 392.1213, 3.402823E+38, 0, 17.60707, 14,73,Basic,Shock,0.55,0.55,0.35,0.35,7.163057,11.92207,-0.1037405,0.451368,2.652641,3.496363,3.688813,0.5824541,0,
130, 7, 0, 111.4616, 111.4616, 444.596, 3.402823E+38, 0, 21.48158, 101,66,Laser,Basic,0.55,0.55,0.35,0.35,3.568534,4.458663,-3.074293,0.1059055,2.652641,3.496363,4.622103,0.6711273,0,
131, 7, 0, 121.3459, 121.3459, 408.6772, 3.402823E+38, 0, 18.55634, 72,68,Acid,Basic,0.55,0.55,0.35,0.35,-1.825098,2.182501,1.142991,0.8102476,2.785668,3.562751,-5.35125,0.1651634,0,
132, 7, 0, 113.9382, 113.9382, 435.0164, 3.402823E+38, 0, 15.51282, 7,18,Basic,Basic,0.55,0.55,0.35,0.35,2.602267,3.576007,2.362347,1.395748,4.722796,4.670945,-0.1100506,0.3210544,0,
133, 7, 0, 114.2472, 114.2472, 433.8501, 3.402823E+38, 0, 15.8563, 60,45,Ice,Basic,0.55,0.55,0.35,0.35,-0.1874513,2.410086,-3.269025,0.09617449,4.449233,4.499037,-4.159492,0.1867477,0,
134, 7, 0, 127.2093, 127.2093, 389.9874, 3.402823E+38, 0, 18.23143, 195,56,Basic,Basic,0.55,0.55,0.35,0.35,-0.2504105,2.39758,0.7943249,0.6895603,10.231,8.63118,-1.336566,0.2678357,0,
135, 7, 0, 114.6591, 114.6591, 432.3047, 3.402823E+38, 0, 35.59235, 18,76,Basic,Basic,0.55,0.55,0.35,0.35,-4.856944,2.040308,-4.881425,0.0431767,4.722796,4.670945,0.7674122,0.3676383,0,
136, 7, 0, 124.9676, 124.9676, 396.9275, 3.402823E+38, 0, 49.13941, 37,40,Basic,Basic,0.55,0.55,0.35,0.35,1.479803,2.924143,2.319805,1.370397,1.970024,3.175726,-2.191718,0.2378748,0,
137, 7, 0, 120.0052, 120.0052, 413.2052, 3.402823E+38, 0, 17.14628, 40,57,Acid,Basic,0.55,0.55,0.35,0.35,-0.2443544,2.398766,-3.074293,0.1059055,2.996635,3.670655,-2.191718,0.2378748,0,
138, 7, 0, 109.8239, 109.8239, 451.1661, 3.402823E+38, 0, 24.27326, 33,4,Basic,Basic,0.55,0.55,0.35,0.35,0.6389718,2.614752,-2.534968,0.1382325,1.55948,2.998847,-1.420781,0.2646421,0,
139, 7, 0, 118.5417, 118.5417, 418.264, 3.402823E+38, 0, 54.07087, 57,73,Laser,Basic,0.55,0.55,0.35,0.35,8.089114,14.77844,-0.1037405,0.451368,2.652641,3.496363,3.688813,0.5824541,0,
140, 7, 0, 110.0235, 110.0235, 450.3549, 3.402823E+38, 0, 44.54736, 58,26,Fire,Basic,0.55,0.55,0.35,0.35,0.7678545,2.654601,-2.111934,0.1702389,3.325773,3.845391,-1.711169,0.2540478,0,
141, 7, 0, 111.6368, 111.6368, 443.9047, 3.402823E+38, 0, 38.14159, 28,52,Basic,Shock,0.55,0.55,0.35,0.35,-2.021016,2.165584,-4.881425,0.0431767,4.449233,4.499037,-2.38335,0.2318729,0,
142, 7, 0, 114.3621, 114.3621, 433.4178, 3.402823E+38, 0, 13.04906, 141,172,Ice,Basic,0.55,0.55,0.35,0.35,-0.06041649,2.436509,0.5748093,0.6223421,6.998658,6.252891,-0.4281088,0.3059898,0,
143, 7, 0, 118.088, 118.088, 419.8575, 3.402823E+38, 0, 15.30327, 56,60,Laser,Basic,0.55,0.55,0.35,0.35,-0.2504105,2.39758,-3.211402,0.0989579,4.449233,4.499037,0.3992449,0.3471655,0,
144, 7, 0, 113.9951, 113.9951, 434.8012, 3.402823E+38, 0, 19.3356, 70,66,Basic,Basic,0.55,0.55,0.35,0.35,3.568534,4.458663,-3.074293,0.1059055,2.652641,3.496363,3.688813,0.5824541,0,
145, 7, 0, 115.1459, 115.1459, 430.4931, 3.402823E+38, 0, 13.04906, 32,65,Fire,Basic,0.55,0.55,0.35,0.35,-0.4514806,2.3601,0.8738623,0.715534,6.382564,5.803185,5.296272,0.7406227,0,
146, 7, 0, 132.1733, 132.1733, 375.4507, 3.402823E+38, 0, 67.74364, 72,247,Shock,Basic,0.55,0.55,0.35,0.35,4.922498,6.417922,-6.534188,0.01894141,-1.573509,2.004149,-1.559584,0.2594982,0,
147, 7, 0, 109.3314, 109.3314, 453.1801, 3.402823E+38, 0, 43.47261, 56,58,Basic,Basic,0.55,0.55,0.35,0.35,0.03690678,2.457877,0.8738623,0.715534,3.325773,3.845391,-1.711169,0.2540478,0,
148, 7, 0, 113.8735, 113.8735, 435.2615, 3.402823E+38, 0, 18.31521, 26,58,Basic,Basic,0.55,0.55,0.35,0.35,0.03690678,2.457877,0.8738623,0.715534,3.325773,3.845391,1.151963,0.3905163,0,
149, 7, 0, 116.1433, 116.1433, 426.8275, 3.402823E+38, 0, 15.62396, 42,34,Blaster,Basic,0.55,0.55,0.35,0.35,0.6389718,2.614752,-3.211402,0.0989579,4.449233,4.499037,-2.041945,0.24274,0,
150, 7, 0, 119.2577, 119.2577, 415.7739, 3.402823E+38, 0, 15.22545, 183,288,Fire,Basic,0.55,0.55,0.35,0.35,-0.5923486,2.335938,-3.49545,0.08596859,4.403372,4.470685,0.3345323,0.3437078,0,
151, 7, 0, 124.6366, 124.6366, 397.9733, 3.402823E+38, 0, 35.50655, 64,181,Shock,Acid,0.55,0.55,0.35,0.35,2.612586,3.583643,-2.111934,0.1702389,4.449233,4.499037,-1.464625,0.2630012,0,
152, 7, 0, 121.4732, 121.4732, 408.2527, 3.402823E+38, 0, 65.14147, 215,19,Blaster,Ice,0.55,0.55,0.35,0.35,0.03690678,2.457877,0.7571111,0.6777098,-1.097164,2.119296,3.688813,0.5824541,0,
153, 7, 0, 117.3121, 117.3121, 422.6109, 3.402823E+38, 0, 52.05732, 12,4,Ice,Basic,0.55,0.55,0.35,0.35,0.6389718,2.614752,-2.534968,0.1382325,1.55948,2.998847,-1.372572,0.2664635,0,
154, 7, 0, 115.4551, 115.4551, 429.3502, 3.402823E+38, 0, 52.49809, 29,26,Blaster,Basic,0.55,0.55,0.35,0.35,0.7678545,2.654601,-2.394629,0.1481317,1.574006,3.004904,1.151963,0.3905163,0,
155, 7, 0, 121.7253, 121.7253, 407.4138, 3.402823E+38, 0, 22.04879, 137,71,Basic,Shock,0.55,0.55,0.35,0.35,0.7678545,2.654601,-0.05025297,0.4630357,-1.098799,2.118881,-0.5742141,0.2993768,0,
156, 7, 0, 129.9406, 129.9406, 381.8526, 3.402823E+38, 0, 26.86404, 145,70,Basic,Shock,0.55,0.55,0.35,0.35,6.345,9.604349,-2.111934,0.1702389,-0.7738454,2.204071,0.6740275,0.3623149,0,
157, 7, 0, 125.986, 125.986, 393.7442, 3.402823E+38, 0, 12.91402, 139,41,Fire,Basic,0.55,0.55,0.35,0.35,-1.156097,2.254261,-2.394629,0.1481317,4.514767,4.539786,-3.487438,0.2017684,0,
158, 7, 0, 110.2534, 110.2534, 449.4246, 3.402823E+38, 0, 20.69477, 9,30,Basic,Basic,0.55,0.55,0.35,0.35,3.937979,4.899632,2.319805,1.370397,2.996635,3.670655,1.907117,0.4400767,0,
159, 7, 0, 112.6358, 112.6358, 440.002, 3.402823E+38, 0, 29.16627, 8,167,Fire,Ice,0.55,0.55,0.35,0.35,4.520921,5.734286,-0.2613901,0.4185872,-0.1671611,2.378615,-5.35125,0.1651634,0,
160, 7, 0, 90.32693, 90.32693, 547.4836, 3.402823E+38, 0, 27.20479, 296,81,Blaster,Basic,0.55,0.55,0.35,0.35,-6.200405,2.020607,0.7943249,0.6895603,8.281734,7.211213,-5.35125,0.1651634,0,
161, 7, 0, 117.0994, 117.0994, 423.3723, 3.402823E+38, 0, 44.18158, 66,34,Fire,Basic,0.55,0.55,0.35,0.35,0.6389718,2.614752,-6.384404,0.02041143,2.909327,3.62561,3.688813,0.5824541,0,
162, 7, 0, 115.0981, 115.0981, 430.6704, 3.402823E+38, 0, 38.59358, 63,130,Acid,Basic,0.55,0.55,0.35,0.35,5.165675,6.87767,1.897154,1.139087,-3.415726,1.653742,-5.843908,0.157842,0,
163, 7, 0, 106.2153, 106.2153, 466.3513, 3.402823E+38, 0, 17.17578, 180,288,Blaster,Fire,0.55,0.55,0.35,0.35,-0.06041649,2.436509,-3.49545,0.08596859,4.403372,4.470685,0.3345323,0.3437078,0,
164, 7, 0, 115.5509, 115.5509, 428.9973, 3.402823E+38, 0, 20.61653, 66,221,Fire,Basic,0.55,0.55,0.35,0.35,0.05655783,2.462314,-3.074293,0.1059055,3.724123,4.06719,-3.487438,0.2017684,0,
165, 7, 0, 113.7619, 113.7619, 435.6847, 3.402823E+38, 0, 37.36927, 42,227,Blaster,Basic,0.55,0.55,0.35,0.35,-2.780481,2.113504,-3.454324,0.08773896,4.449233,4.499037,3.073488,0.5292036,0,
166, 7, 0, 104.6962, 104.6962, 473.054, 3.402823E+38, 0, 41.26058, 129,43,Blaster,Basic,0.55,0.55,0.35,0.35,-1.49341,2.215139,-0.1676997,0.4377837,4.449233,4.499037,-0.7041889,0.2936521,0,
167, 7, 0, 105.9634, 105.9634, 467.4495, 3.402823E+38, 0, 17.60255, 4,60,Blaster,Basic,0.55,0.55,0.35,0.35,0.6389718,2.614752,-3.211402,0.0989579,4.449233,4.499037,0.3992449,0.3471655,0,
168, 7, 0, 115.1904, 115.1904, 430.328, 3.402823E+38, 0, 19.32757, 84,134,Basic,Basic,0.55,0.55,0.35,0.35,0.03690678,2.457877,0.8738623,0.715534,2.785668,3.562751,0.5575654,0.355801,0,
169, 7, 0, 130.8621, 130.8621, 379.1841, 3.402823E+38, 0, 24.34204, 28,4,Basic,Basic,0.55,0.55,0.35,0.35,0.6389718,2.614752,-0.2613901,0.4185872,1.55948,2.998847,-1.372572,0.2664635,0,
170, 7, 0, 114.594, 114.594, 432.5484, 3.402823E+38, 0, 19.16557, 57,40,Fire,Basic,0.55,0.55,0.35,0.35,3.937979,4.899632,2.319805,1.370397,2.996635,3.670655,-2.437642,0.230217,0,
171, 7, 0, 120.5442, 120.5442, 411.3731, 3.402823E+38, 0, 42.21781, 70,7,Basic,Shock,0.55,0.55,0.35,0.35,4.339242,5.454828,-0.6833909,0.3416817,4.449233,4.499037,-0.1100506,0.3210544,0,
172, 7, 0, 90.71524, 90.71524, 545.1656, 3.402823E+38, 0, 23.07181, 68,56,Acid,Basic,0.55,0.55,0.35,0.35,-0.2504105,2.39758,0.5155264,0.6052659,10.231,8.63118,-1.336566,0.2678357,0,
173, 7, 0, 116.6146, 116.6146, 425.1172, 3.402823E+38, 0, 36.87301, 53,12,Ice,Basic,0.55,0.55,0.35,0.35,3.937979,4.899632,-2.894203,0.1157687,-3.627093,1.621837,2.269092,0.4660809,0,
174, 7, 0, 122.7679, 122.7679, 403.9819, 3.402823E+38, 0, 9.191043, 40,206,Acid,Basic,0.55,0.55,0.35,0.35,3.937979,4.899632,0.8738623,0.715534,9.579832,8.169708,-0.5466694,0.3006091,0,
